symbol,side,chain_id,resource,thumb,contract,resource_type,maker,show_decimals,token_uri,token_id,price,collect_name,creator_status,decimals,name,taker,order_id,erc_type
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/eafd27cb7c316c7f61ec361992cbe987,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x166d2f940dcee40cc25b909b196fd62e04a8019f,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/31439.json,31439,60000000000000000,ALPACA FINANCE,0,18,Alpaca Finance Fireside Chat,0x0000000000000000000000000000000000000000,236520,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/db10ecbf81df04201f74ed987bfa11db,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x573f67f08b88cfb7a9b23862fac28c80038f3fae,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/33570.json,33570,250000000000000000,ALPACA FINANCE,0,18,Binance x Alpaca Finance,0x0000000000000000000000000000000000000000,236504,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/fe22812353516b1ae3d01841ab135852.mp4,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,video,0x7395d13718a986fd05ffa3274162a898c6a06d5e,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/9383.json,9383,1250000000000000000,ALPACA FINANCE,0,18,Little Al and the Magical Alpaca Farm: Episode 3,0x0000000000000000000000000000000000000000,236499,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/d70c7cd2a6aac5f73976b15560e15b9c.mp4,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,video,0x7395d13718a986fd05ffa3274162a898c6a06d5e,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/5387.json,5387,1250000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,236497,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/a60e277e9ab3644f86e9c2caa68373ba.mp4,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,video,0x7395d13718a986fd05ffa3274162a898c6a06d5e,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/195.json,195,1250000000000000000,ALPACA FINANCE,0,18,Little Al and the Magical Alpaca Farm: Episode 1,0x0000000000000000000000000000000000000000,236495,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/5d5144225c59b1bd73aa8e7c60ddd43c,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x66df9ea6a031fbfcd65f8cc873abfb9f921d09dc,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/22238.json,22238,470000000000000000,ALPACA FINANCE,0,18,APE II - TeenPaca,0x0000000000000000000000000000000000000000,236480,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/f0c807050e932dfa2e976777b63fc143,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x66df9ea6a031fbfcd65f8cc873abfb9f921d09dc,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/24795.json,24795,450000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,236472,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/5d5144225c59b1bd73aa8e7c60ddd43c,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x66df9ea6a031fbfcd65f8cc873abfb9f921d09dc,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/25084.json,25084,500000000000000000,ALPACA FINANCE,0,18,APE II - TeenPaca,0x0000000000000000000000000000000000000000,236466,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x66df9ea6a031fbfcd65f8cc873abfb9f921d09dc,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/22793.json,22793,550000000000000000,ALPACA FINANCE,0,18,APE III - PhDPaca,0x0000000000000000000000000000000000000000,236460,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/9244ad5adb907a579bac2109a3d2de90.png,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x49e6d44fdcd36ce48365b4fd159cf3cfca380825,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/3815.json,3815,1000000000000000000,ALPACA FINANCE,0,18,48 Asks Alpaca Finance - Part 2,0x0000000000000000000000000000000000000000,236414,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x49e6d44fdcd36ce48365b4fd159cf3cfca380825,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/13036.json,13036,1000000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,236411,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/08cd125dc052f904d026564bc90bbb88,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xd852052846c7ee7153fa860b0e772614c4e1a245,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/33576.json,33576,390000000000000000,ALPACA FINANCE,0,18,Binance Ukraine x Alpaca FInance,0x0000000000000000000000000000000000000000,236378,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/81298947268bab643403ca06fbf20353,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x166d2f940dcee40cc25b909b196fd62e04a8019f,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/33183.json,33183,80000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,236325,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x2f9921813068866e23ad6c5e83cbae8431c6ee73,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/30475.json,30475,400000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,236296,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x1adfe1303bb3e3faaeba5bb3041b43fe2b41d911,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/22247.json,22247,500000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,235917,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/5d5144225c59b1bd73aa8e7c60ddd43c,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x1adfe1303bb3e3faaeba5bb3041b43fe2b41d911,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/20152.json,20152,500000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,235914,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/5d5144225c59b1bd73aa8e7c60ddd43c,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x1adfe1303bb3e3faaeba5bb3041b43fe2b41d911,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/18459.json,18459,500000000000000000,ALPACA FINANCE,0,18,APE II - TeenPaca,0x0000000000000000000000000000000000000000,235911,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/36b43adeffc87d68c4c16a51d913a3ae,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x1adfe1303bb3e3faaeba5bb3041b43fe2b41d911,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/33509.json,33509,500000000000000000,ALPACA FINANCE,0,18,APE II - TeenPaca,0x0000000000000000000000000000000000000000,235909,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/e122784edcf4718c8e5c0fd7323026c4,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x1adfe1303bb3e3faaeba5bb3041b43fe2b41d911,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/33125.json,33125,500000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,235861,erc1155
BUSD,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x79aa9903c3bc8028b027ce4eb0f9025985ffefd3,2,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/17852.json,17852,40000000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,235582,erc1155
BUSD,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/f0c807050e932dfa2e976777b63fc143,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x79aa9903c3bc8028b027ce4eb0f9025985ffefd3,2,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/17828.json,17828,50000000000000000000,ALPACA FINANCE,0,18,APE I - KinderPaca,0x0000000000000000000000000000000000000000,235577,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/e3f45abd1301157738c2a8cdac7737f8.link,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xc0b81312de2f2546d2bdf6efc1534bb4c608e086,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/10632.json,10632,180000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,235461,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/850ebe1dc1918436ab681f55f1f4fd39,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xc0b81312de2f2546d2bdf6efc1534bb4c608e086,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/11394.json,11394,180000000000000000,ALPACA FINANCE,0,18,WEX - Green,0x0000000000000000000000000000000000000000,235459,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/ec64b477bb763daafaeaa1e313f3cd1c,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xc0b81312de2f2546d2bdf6efc1534bb4c608e086,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/32682.json,32682,180000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,235457,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/7425e2999270b80e5e4c6e68b34e5d39,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xc0b81312de2f2546d2bdf6efc1534bb4c608e086,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/10967.json,10967,180000000000000000,ALPACA FINANCE,0,18,ORBS - Green Tier,0x0000000000000000000000000000000000000000,235456,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/c4bebb03c139e7f39bcc62e553049108,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x5cfc1e580bd80336e1474a804dd5b56444c9eaa6,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/33064.json,33064,380000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,234874,erc1155
BUSD,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/08cd125dc052f904d026564bc90bbb88,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x547ff07de9ec73624ae1d0cba0ba1423cca628d4,2,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/33530.json,33530,200000000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,234635,erc1155
BUSD,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x58deb023e4f18957b1edc0994f4a385e61d0923d,2,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/27687.json,27687,8000000000000000000,ALPACA FINANCE,0,18,APE III - PhDPaca,0x0000000000000000000000000000000000000000,234419,erc1155
BUSD,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/5d5144225c59b1bd73aa8e7c60ddd43c,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x58deb023e4f18957b1edc0994f4a385e61d0923d,2,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/27686.json,27686,5000000000000000000,ALPACA FINANCE,0,18,APE II - TeenPaca,0x0000000000000000000000000000000000000000,234417,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xfba85d088eed6410d761f468658648682e98993a,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/23129.json,23129,99900000000000000,ALPACA FINANCE,0,18,APE III - PhDPaca,0x0000000000000000000000000000000000000000,234365,erc1155
BUSD,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/f0c807050e932dfa2e976777b63fc143,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xfba85d088eed6410d761f468658648682e98993a,2,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/23133.json,23133,45000000000000000000,ALPACA FINANCE,0,18,APE I - KinderPaca,0x0000000000000000000000000000000000000000,234363,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/ecd83808c9aa895fcd279fb1b8e03d1b,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xf4af0a89086360e8e3bea15f977657eb2d17ff46,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/33525.json,33525,2300000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,234030,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/5d5144225c59b1bd73aa8e7c60ddd43c,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xe6025511d3d97fd3057f479a77cad4cde09344e0,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/22678.json,22678,100000000000000000,ALPACA FINANCE,0,18,APE II - TeenPaca,0x0000000000000000000000000000000000000000,233980,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/5d5144225c59b1bd73aa8e7c60ddd43c,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x593968cb2e758566012d50230492530c36b059df,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/21984.json,21984,15000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,233366,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x86a7fd67fef372dccbabb125814ef5508aa0758d,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/22256.json,22256,50000000000000000,ALPACA FINANCE,0,18,APE III - PhDPaca,0x0000000000000000000000000000000000000000,233151,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/fa85aa1cebe6f959ae019dd2c9d708e2.png,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x166d2f940dcee40cc25b909b196fd62e04a8019f,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/10318.json,10318,66600000000000000,ALPACA FINANCE,0,18,TUSD x Alpaca Finance,0x0000000000000000000000000000000000000000,232962,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x1c6f42da90dd47db8adfa76352587678df93ffcf,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/22669.json,22669,1500000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,232904,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/ee1dbd48a1654aa15c68c03adeae97d8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x9a7f30fc922860c40feb8ffebd6220bb5af4b22c,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/12551.json,12551,4000000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,232825,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/063c8d59f56edb7655d7cd2e903777a3,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x3cbae6e9a9a240af0f480b9be7e2a4fbd8de897c,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/31557.json,31557,70000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,232823,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/f0c807050e932dfa2e976777b63fc143,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xb78ddb2d9ffb45cc5248965dee3591923065dc96,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/23005.json,23005,1100000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,232821,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/24db911cc5321ca5ee1a73cfedb78f73.png,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x29c06053f2383d5f756f14a3d08411d5ec8666a9,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/6771.json,6771,300000000000000000,ALPACA FINANCE,0,18,Diamond Hands,0x0000000000000000000000000000000000000000,232492,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x8eb106be3804fbcf8f903774a5b445bf231c0565,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/19137.json,19137,68000000000000000,ALPACA FINANCE,0,18,APE III - PhDPaca,0x0000000000000000000000000000000000000000,232484,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/5d5144225c59b1bd73aa8e7c60ddd43c,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x99283ba26a86bc9bcd6c023831b74512605643f2,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/20202.json,20202,160000000000000000,ALPACA FINANCE,0,18,APE II - TeenPaca,0x0000000000000000000000000000000000000000,232478,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/f0c807050e932dfa2e976777b63fc143,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x99283ba26a86bc9bcd6c023831b74512605643f2,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/22609.json,22609,85000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,232475,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x99283ba26a86bc9bcd6c023831b74512605643f2,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/20188.json,20188,500000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,232472,erc1155
BUSD,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/f77de4d626bf1722907f989b38880f5a.png,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x1ad5e637924561f345560d63c546e372996ba2a3,2,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/4839.json,4839,38000000000000000000,ALPACA FINANCE,0,18,bMXX Grazing Range - Green Tier,0x0000000000000000000000000000000000000000,232304,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/d92b6e9c7c54f8e1f9e617851cdd16d3,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xe6025511d3d97fd3057f479a77cad4cde09344e0,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/33434.json,33434,1000000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,231594,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x656a0fc4becd7a2b934283b028848e56c356f016,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/19987.json,19987,50000000000000000,ALPACA FINANCE,0,18,Alpaca Finance NFT by Project Galaxy,0x0000000000000000000000000000000000000000,231442,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/5d5144225c59b1bd73aa8e7c60ddd43c,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x656a0fc4becd7a2b934283b028848e56c356f016,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/19995.json,19995,50000000000000000,ALPACA FINANCE,0,18,APE II - TeenPaca,0x0000000000000000000000000000000000000000,231440,erc1155
BNB,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/f0c807050e932dfa2e976777b63fc143,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0x656a0fc4becd7a2b934283b028848e56c356f016,4,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/19997.json,19997,25000000000000000,ALPACA FINANCE,0,18,APE I - KinderPaca,0x0000000000000000000000000000000000000000,231438,erc1155
BUSD,1,56,images/bsc/0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46/bd51b98a8308aa760f57e6a01adda4f8,,0xe85d7b8f4c0c13806e158a1c9d7dcb33140cdc46,image,0xb8357ddab0d7aa18d9646f8aa56aaa2f07441041,2,https://graphigo.prd.galaxy.eco/metadata/0xe85d7B8f4c0C13806E158a1c9D7Dcb33140cdc46/19288.json,19288,8000000000000000000,ALPACA FINANCE,0,18,APE III - PhDPaca,0x0000000000000000000000000000000000000000,231196,erc1155
